time,total_bandwidth_usage,cpu,bw,n_users,qos
2024-05-18 10:07:09.874000128,11.84098,3500.0,15.0,4.0,2.960245
2024-05-18 10:07:10.874000128,11.84098,3500.0,15.0,4.0,2.960245
2024-05-18 10:07:11.874000128,12.66,3500.0,15.0,4.0,3.165
2024-05-18 10:07:12.874000128,12.66,3500.0,15.0,4.0,3.165
2024-05-18 10:07:13.874000128,12.55,3500.0,15.0,4.0,3.1375
2024-05-18 10:07:14.874000128,12.55,3500.0,15.0,4.0,3.1375
2024-05-18 10:07:15.874000128,11.56,3500.0,15.0,4.0,2.89
2024-05-18 10:07:16.874000128,10.39,3500.0,15.0,4.0,2.5975
2024-05-18 10:08:29.874000128,16.54098,3500.0,25.0,4.0,4.135245
2024-05-18 10:08:30.874000128,16.07,3500.0,25.0,4.0,4.0175
2024-05-18 10:08:31.874000128,16.98,3500.0,25.0,4.0,4.245
2024-05-18 10:08:32.874000128,16.43,3500.0,25.0,4.0,4.1075
2024-05-18 10:08:33.874000128,15.63,3500.0,25.0,4.0,3.9075
2024-05-18 10:08:34.874000128,16.3,3500.0,25.0,4.0,4.075
2024-05-18 10:08:35.874000128,16.3,3500.0,25.0,4.0,4.075
2024-05-18 10:08:36.874000128,18.97,3500.0,25.0,4.0,4.7425
2024-05-18 10:08:37.874000128,19.95,3500.0,25.0,4.0,4.9875
2024-05-18 10:08:38.874000128,18.95,3500.0,25.0,4.0,4.7375
2024-05-18 10:08:39.874000128,22.74,3500.0,25.0,4.0,5.685
2024-05-18 10:08:40.874000128,19.37,3500.0,25.0,4.0,4.8425
2024-05-18 10:08:41.874000128,19.37,3500.0,25.0,4.0,4.8425
2024-05-18 10:08:42.874000128,19.71,3500.0,25.0,4.0,4.9275
2024-05-18 10:08:43.874000128,19.71,3500.0,25.0,4.0,4.9275
2024-05-18 10:08:44.874000128,22.02,3500.0,25.0,4.0,5.505
2024-05-18 10:08:45.874000128,22.02,3500.0,25.0,4.0,5.505
2024-05-18 10:08:46.874000128,19.25,3500.0,25.0,4.0,4.8125
2024-05-18 10:08:47.874000128,19.25,3500.0,25.0,4.0,4.8125
2024-05-18 10:08:48.874000128,20.33,3500.0,25.0,4.0,5.0825
2024-05-18 10:08:49.874000128,20.33,3500.0,25.0,4.0,5.0825
2024-05-18 10:08:50.874000128,22.6,3500.0,25.0,4.0,5.65
2024-05-18 10:08:51.874000128,22.38,3500.0,25.0,4.0,5.595
2024-05-18 10:08:52.874000128,18.93,3500.0,25.0,4.0,4.7325
2024-05-18 10:08:53.874000128,19.28,3500.0,25.0,4.0,4.82
2024-05-18 10:08:54.874000128,20.3,3500.0,25.0,4.0,5.075
2024-05-18 10:08:55.874000128,20.22,3500.0,25.0,4.0,5.055
2024-05-18 10:08:56.874000128,19.53,3500.0,25.0,4.0,4.8825
2024-05-18 10:08:57.874000128,19.56,3500.0,25.0,4.0,4.89
2024-05-18 10:08:58.874000128,19.91,3500.0,25.0,4.0,4.9775
2024-05-18 10:08:59.874000128,20.42,3500.0,25.0,4.0,5.105
2024-05-18 10:09:00.874000128,20.85,3500.0,25.0,4.0,5.2125
2024-05-18 10:09:01.874000128,19.76,3500.0,25.0,4.0,4.94
2024-05-18 10:09:02.874000128,20.92,3500.0,25.0,4.0,5.23
2024-05-18 10:09:03.874000128,19.91,3500.0,25.0,4.0,4.9775
2024-05-18 10:09:04.874000128,19.79,3500.0,25.0,4.0,4.9475
2024-05-18 10:09:05.874000128,20.57,3500.0,25.0,4.0,5.1425
2024-05-18 10:09:06.874000128,19.95098,3500.0,25.0,4.0,4.987745
2024-05-18 10:09:07.874000128,19.99098,3500.0,25.0,4.0,4.997745
2024-05-18 10:09:08.874000128,20.51098,3500.0,25.0,4.0,5.127745
2024-05-18 10:09:09.874000128,20.72098,3500.0,25.0,4.0,5.180245
2024-05-18 10:09:10.874000128,20.98,3500.0,25.0,4.0,5.245
2024-05-18 10:09:11.874000128,20.64,3500.0,25.0,4.0,5.16
2024-05-18 10:09:12.874000128,19.42,3500.0,25.0,4.0,4.855
2024-05-18 10:09:13.874000128,18.79,3500.0,25.0,4.0,4.6975
2024-05-18 10:09:14.874000128,22.04,3500.0,25.0,4.0,5.51
2024-05-18 10:09:15.874000128,22.04,3500.0,25.0,4.0,5.51
2024-05-18 10:09:16.874000128,18.32,3500.0,25.0,4.0,4.58
2024-05-18 10:09:17.874000128,17.93,3500.0,25.0,4.0,4.4825
2024-05-18 10:09:18.874000128,21.55,3500.0,25.0,4.0,5.3875
2024-05-18 10:09:19.874000128,21.61,3500.0,25.0,4.0,5.4025
2024-05-18 10:09:20.874000128,18.96,3500.0,25.0,4.0,4.74
2024-05-18 10:09:21.874000128,19.53,3500.0,25.0,4.0,4.8825
2024-05-18 10:09:22.874000128,19.46,3500.0,25.0,4.0,4.865
2024-05-18 10:09:23.874000128,19.77,3500.0,25.0,4.0,4.9425
2024-05-18 10:09:24.874000128,19.64,3500.0,25.0,4.0,4.91
2024-05-18 10:09:25.874000128,20.16,3500.0,25.0,4.0,5.04
2024-05-18 10:09:26.874000128,20.33,3500.0,25.0,4.0,5.0825
2024-05-18 10:09:27.874000128,20.0,3500.0,25.0,4.0,5.0
2024-05-18 10:09:28.874000128,19.98,3500.0,25.0,4.0,4.995
2024-05-18 10:09:29.874000128,20.23,3500.0,25.0,4.0,5.0575
2024-05-18 10:09:30.874000128,20.21,3500.0,25.0,4.0,5.0525
2024-05-18 10:09:31.874000128,20.59,3500.0,25.0,4.0,5.1475
2024-05-18 10:09:32.874000128,18.27,3500.0,25.0,4.0,4.5675
2024-05-18 10:09:33.874000128,19.25,3500.0,25.0,4.0,4.8125
2024-05-18 10:09:34.874000128,20.36,3500.0,25.0,4.0,5.09
2024-05-18 10:09:35.874000128,19.85,3500.0,25.0,4.0,4.9625
2024-05-18 10:09:36.874000128,19.65,3500.0,30.0,4.0,4.9125
2024-05-18 10:09:37.874000128,19.11,3500.0,30.0,4.0,4.7775
2024-05-18 10:09:38.874000128,22.46,3500.0,30.0,4.0,5.615
2024-05-18 10:09:39.874000128,19.06,3500.0,30.0,4.0,4.765
2024-05-18 10:09:40.874000128,19.25,3500.0,30.0,4.0,4.8125
2024-05-18 10:09:41.874000128,19.33,3500.0,30.0,4.0,4.8325
2024-05-18 10:09:42.874000128,19.01,3500.0,30.0,4.0,4.7525
2024-05-18 10:09:43.874000128,19.36,3500.0,30.0,4.0,4.84
2024-05-18 10:09:44.874000128,20.39,3500.0,30.0,4.0,5.0975
2024-05-18 10:09:45.874000128,22.85,3500.0,30.0,4.0,5.7125
2024-05-18 10:09:46.874000128,21.8,3500.0,30.0,4.0,5.45
2024-05-18 10:09:47.874000128,19.41,3500.0,30.0,4.0,4.8525
2024-05-18 10:09:48.874000128,20.28,3500.0,30.0,4.0,5.07
2024-05-18 10:09:49.874000128,23.73098,3500.0,30.0,4.0,5.932745
2024-05-18 10:09:50.874000128,23.71098,3500.0,30.0,4.0,5.927745
2024-05-18 10:09:51.874000128,23.81,3500.0,30.0,4.0,5.9525
2024-05-18 10:09:52.874000128,24.89,3500.0,30.0,4.0,6.2225
2024-05-18 10:09:53.874000128,24.69,3500.0,30.0,4.0,6.1725
2024-05-18 10:09:54.874000128,24.01,3500.0,30.0,4.0,6.0025
2024-05-18 10:09:55.874000128,20.78,3500.0,30.0,4.0,5.195
2024-05-18 10:09:56.874000128,21.56,3500.0,30.0,4.0,5.39
2024-05-18 10:09:57.874000128,25.69,3500.0,30.0,4.0,6.4225
2024-05-18 10:09:58.874000128,28.55,3500.0,30.0,4.0,7.1375
2024-05-18 10:09:59.874000128,22.34,3500.0,30.0,4.0,5.585
2024-05-18 10:10:00.874000128,22.45,3500.0,30.0,4.0,5.6125
2024-05-18 10:10:01.874000128,22.41,3500.0,30.0,4.0,5.6025
2024-05-18 10:10:02.874000128,22.47,3500.0,30.0,4.0,5.6175
2024-05-18 10:10:03.874000128,22.98,3500.0,30.0,4.0,5.745
2024-05-18 10:10:04.874000128,22.93,3500.0,30.0,4.0,5.7325
2024-05-18 10:10:05.874000128,21.9,3500.0,30.0,4.0,5.475
2024-05-18 10:10:06.874000128,22.47,3500.0,30.0,4.0,5.6175
2024-05-18 10:10:07.874000128,26.57,3500.0,30.0,4.0,6.6425
2024-05-18 10:10:08.874000128,27.3,3500.0,30.0,4.0,6.825
2024-05-18 10:10:09.874000128,26.39,3500.0,30.0,4.0,6.5975
2024-05-18 10:10:10.874000128,25.87,3500.0,30.0,4.0,6.4675
2024-05-18 10:10:11.874000128,23.18,3500.0,30.0,4.0,5.795
2024-05-18 10:10:12.874000128,20.65,3500.0,30.0,4.0,5.1625
2024-05-18 10:10:13.874000128,23.99,3500.0,30.0,4.0,5.9975
2024-05-18 10:10:14.874000128,26.66,3500.0,30.0,4.0,6.665
2024-05-18 10:10:15.874000128,22.34,3500.0,30.0,4.0,5.585
2024-05-18 10:10:16.874000128,22.62,3500.0,30.0,4.0,5.655
2024-05-18 10:10:17.874000128,25.36,3500.0,30.0,4.0,6.34
2024-05-18 10:10:18.874000128,23.92,3500.0,30.0,4.0,5.98
2024-05-18 10:10:19.874000128,23.6,3500.0,30.0,4.0,5.9
2024-05-18 10:10:20.874000128,24.09,3500.0,30.0,4.0,6.0225
2024-05-18 10:10:21.874000128,23.38,3500.0,30.0,4.0,5.845
2024-05-18 10:10:22.874000128,24.15,3500.0,30.0,4.0,6.0375
2024-05-18 10:10:23.874000128,27.95,3500.0,30.0,4.0,6.9875
2024-05-18 10:10:24.874000128,27.53,3500.0,30.0,4.0,6.8825
2024-05-18 10:10:25.874000128,20.44,3500.0,30.0,4.0,5.11
2024-05-18 10:10:26.874000128,20.29,3500.0,30.0,4.0,5.0725
2024-05-18 10:10:27.874000128,23.81,3500.0,30.0,4.0,5.9525
2024-05-18 10:10:28.874000128,25.09,3500.0,30.0,4.0,6.2725
2024-05-18 10:10:29.874000128,25.23,3500.0,30.0,4.0,6.3075
2024-05-18 10:10:30.874000128,26.47,3500.0,30.0,4.0,6.6175
2024-05-18 10:10:31.874000128,26.82,3500.0,30.0,4.0,6.705
2024-05-18 10:10:32.874000128,22.79098,3500.0,30.0,4.0,5.697745
2024-05-18 10:10:33.874000128,23.270979999999998,3500.0,30.0,4.0,5.8177449999999995
2024-05-18 10:10:34.874000128,25.54,3500.0,30.0,4.0,6.385
2024-05-18 10:10:35.874000128,21.94,3500.0,30.0,4.0,5.485
2024-05-18 10:10:36.874000128,22.83,3500.0,30.0,4.0,5.7075
2024-05-18 10:10:37.874000128,26.5,3500.0,30.0,4.0,6.625
2024-05-18 10:10:38.874000128,22.69,3500.0,30.0,4.0,5.6725
2024-05-18 10:10:39.874000128,21.27,3500.0,30.0,4.0,5.3175
2024-05-18 10:10:40.874000128,25.51,3500.0,30.0,4.0,6.3775
2024-05-18 10:10:41.874000128,26.01,3500.0,30.0,4.0,6.5025
2024-05-18 10:10:42.874000128,22.71,3500.0,30.0,4.0,5.6775
2024-05-18 10:10:43.874000128,23.54,3500.0,30.0,4.0,5.885
2024-05-18 10:10:44.874000128,23.33,3500.0,30.0,4.0,5.8325
2024-05-18 10:10:45.874000128,27.93,3500.0,30.0,4.0,6.9825
2024-05-18 10:10:46.874000128,26.18,3500.0,30.0,4.0,6.545
2024-05-18 10:10:47.874000128,22.29,3500.0,30.0,4.0,5.5725
2024-05-18 10:10:48.874000128,21.95,3500.0,30.0,4.0,5.4875
2024-05-18 10:10:49.874000128,24.73,3500.0,35.0,4.0,6.1825
2024-05-18 10:10:50.874000128,24.3,3500.0,35.0,4.0,6.075
2024-05-18 10:10:51.874000128,24.05,3500.0,35.0,4.0,6.0125
2024-05-18 10:10:52.874000128,25.93,3500.0,35.0,4.0,6.4825
2024-05-18 10:10:53.874000128,25.83,3500.0,35.0,4.0,6.4575
2024-05-18 10:10:54.874000128,25.48,3500.0,35.0,4.0,6.37
2024-05-18 10:10:55.874000128,25.48,3500.0,35.0,4.0,6.37
2024-05-18 10:10:56.874000128,26.19,3500.0,35.0,4.0,6.5475
2024-05-18 10:10:57.874000128,28.23,3500.0,35.0,4.0,7.0575
2024-05-18 10:10:58.874000128,25.84,3500.0,35.0,4.0,6.46
2024-05-18 10:10:59.874000128,29.34,3500.0,35.0,4.0,7.335
2024-05-18 10:11:00.874000128,28.27,3500.0,35.0,4.0,7.0675
2024-05-18 10:11:01.874000128,28.14,3500.0,35.0,4.0,7.035
2024-05-18 10:11:02.874000128,28.75,3500.0,35.0,4.0,7.1875
2024-05-18 10:11:03.874000128,25.09,3500.0,35.0,4.0,6.2725
2024-05-18 10:11:04.874000128,25.28,3500.0,35.0,4.0,6.32
2024-05-18 10:11:05.874000128,30.7,3500.0,35.0,4.0,7.675
2024-05-18 10:11:06.874000128,30.76,3500.0,35.0,4.0,7.69
2024-05-18 10:11:07.874000128,27.21,3500.0,35.0,4.0,6.8025
2024-05-18 10:11:08.874000128,25.82,3500.0,35.0,4.0,6.455
2024-05-18 10:11:09.874000128,29.09,3500.0,35.0,4.0,7.2725
2024-05-18 10:11:10.874000128,29.13,3500.0,35.0,4.0,7.2825
2024-05-18 10:11:11.874000128,29.07,3500.0,35.0,4.0,7.2675
2024-05-18 10:11:12.874000128,27.65,3500.0,35.0,4.0,6.9125
2024-05-18 10:11:13.874000128,30.860979999999998,3500.0,35.0,4.0,7.7152449999999995
2024-05-18 10:11:14.874000128,29.63098,3500.0,35.0,4.0,7.407745
2024-05-18 10:11:15.874000128,29.63,3500.0,35.0,4.0,7.4075
2024-05-18 10:11:16.874000128,29.24,3500.0,35.0,4.0,7.31
2024-05-18 10:11:17.874000128,22.48,3500.0,35.0,4.0,5.62
2024-05-18 10:11:18.874000128,22.6,3500.0,35.0,4.0,5.65
2024-05-18 10:11:19.874000128,26.53,3500.0,35.0,4.0,6.6325
2024-05-18 10:11:20.874000128,27.02,3500.0,35.0,4.0,6.755
2024-05-18 10:11:21.874000128,30.8,3500.0,35.0,4.0,7.7
2024-05-18 10:11:22.874000128,30.89,3500.0,35.0,4.0,7.7225
2024-05-18 10:11:23.874000128,24.22,3500.0,35.0,4.0,6.055
2024-05-18 10:11:24.874000128,24.45,3500.0,35.0,4.0,6.1125
2024-05-18 10:11:25.874000128,28.89,3500.0,35.0,4.0,7.2225
2024-05-18 10:11:26.874000128,28.89,3500.0,35.0,4.0,7.2225
2024-05-18 10:11:27.874000128,32.1,3500.0,35.0,4.0,8.025
2024-05-18 10:11:28.874000128,32.1,3500.0,35.0,4.0,8.025
2024-05-18 10:11:29.874000128,22.75,3500.0,35.0,4.0,5.6875
2024-05-18 10:11:30.874000128,22.75,3500.0,35.0,4.0,5.6875
2024-05-18 10:11:31.874000128,27.44,3500.0,35.0,4.0,6.86
2024-05-18 10:11:32.874000128,30.92,3500.0,35.0,4.0,7.73
2024-05-18 10:11:33.874000128,27.76,3500.0,35.0,4.0,6.94
2024-05-18 10:11:34.874000128,27.76,3500.0,35.0,4.0,6.94
2024-05-18 10:11:35.874000128,27.31,3500.0,35.0,4.0,6.8275
2024-05-18 10:11:36.874000128,27.31,3500.0,35.0,4.0,6.8275
2024-05-18 10:11:37.874000128,26.98,3500.0,35.0,4.0,6.745
2024-05-18 10:11:38.874000128,28.46,3500.0,35.0,4.0,7.115
2024-05-18 10:11:39.874000128,20.34,3500.0,35.0,4.0,5.085
2024-05-18 10:11:40.874000128,26.31,3500.0,35.0,4.0,6.5775
2024-05-18 10:11:41.874000128,25.88,3500.0,35.0,4.0,6.47
2024-05-18 10:11:42.874000128,26.57,3500.0,35.0,4.0,6.6425
2024-05-18 10:11:43.874000128,29.47,3500.0,35.0,4.0,7.3675
2024-05-18 10:11:44.874000128,33.72,3500.0,35.0,4.0,8.43
2024-05-18 10:11:45.874000128,26.94,3500.0,35.0,4.0,6.735
2024-05-18 10:11:46.874000128,23.55,3500.0,35.0,4.0,5.8875
2024-05-18 10:11:47.874000128,27.1,3500.0,35.0,4.0,6.775
2024-05-18 10:11:48.874000128,31.18,3500.0,35.0,4.0,7.795
2024-05-18 10:11:49.874000128,27.8,3500.0,35.0,4.0,6.95
2024-05-18 10:11:50.874000128,27.98,3500.0,35.0,4.0,6.995
2024-05-18 10:11:51.874000128,31.36,3500.0,35.0,4.0,7.84
2024-05-18 10:11:52.874000128,27.94,3500.0,35.0,4.0,6.985
2024-05-18 10:11:53.874000128,22.89,3500.0,35.0,4.0,5.7225
2024-05-18 10:11:54.874000128,22.6,3500.0,35.0,4.0,5.65
2024-05-18 10:11:55.874000128,29.52,3500.0,35.0,4.0,7.38
2024-05-18 10:11:56.874000128,29.77,3500.0,40.0,4.0,7.4425
2024-05-18 10:11:57.874000128,24.90098,3500.0,40.0,4.0,6.225245
2024-05-18 10:11:58.874000128,25.00098,3500.0,40.0,4.0,6.250245
2024-05-18 10:11:59.874000128,28.25,3500.0,40.0,4.0,7.0625
2024-05-18 10:12:00.874000128,31.66,3500.0,40.0,4.0,7.915
2024-05-18 10:12:01.874000128,31.76,3500.0,40.0,4.0,7.94
2024-05-18 10:12:02.874000128,32.04,3500.0,40.0,4.0,8.01
2024-05-18 10:12:03.874000128,25.24,3500.0,40.0,4.0,6.31
2024-05-18 10:12:04.874000128,25.53,3500.0,40.0,4.0,6.3825
2024-05-18 10:12:05.874000128,28.75,3500.0,40.0,4.0,7.1875
2024-05-18 10:12:06.874000128,31.38,3500.0,40.0,4.0,7.845
2024-05-18 10:12:07.874000128,27.82,3500.0,40.0,4.0,6.955
2024-05-18 10:12:08.874000128,24.62,3500.0,40.0,4.0,6.155
2024-05-18 10:12:09.874000128,28.14,3500.0,40.0,4.0,7.035
2024-05-18 10:12:10.874000128,32.4,3500.0,40.0,4.0,8.1
2024-05-18 10:12:11.874000128,29.76,3500.0,40.0,4.0,7.44
2024-05-18 10:12:12.874000128,29.58,3500.0,40.0,4.0,7.395
2024-05-18 10:12:13.874000128,29.6,3500.0,40.0,4.0,7.4
2024-05-18 10:12:14.874000128,29.62,3500.0,40.0,4.0,7.405
2024-05-18 10:12:15.874000128,26.29,3500.0,40.0,4.0,6.5725
2024-05-18 10:12:16.874000128,26.29,3500.0,40.0,4.0,6.5725
2024-05-18 10:12:17.874000128,32.87,3500.0,40.0,4.0,8.2175
2024-05-18 10:12:18.874000128,32.88,3500.0,40.0,4.0,8.22
2024-05-18 10:12:19.874000128,29.57,3500.0,40.0,4.0,7.3925
2024-05-18 10:12:20.874000128,29.57,3500.0,40.0,4.0,7.3925
2024-05-18 10:12:21.874000128,26.22,3500.0,40.0,4.0,6.555
2024-05-18 10:12:22.874000128,29.49,3500.0,40.0,4.0,7.3725
2024-05-18 10:12:23.874000128,32.7,3500.0,40.0,4.0,8.175
2024-05-18 10:12:24.874000128,29.44,3500.0,40.0,4.0,7.36
2024-05-18 10:12:25.874000128,32.75,3500.0,40.0,4.0,8.1875
2024-05-18 10:12:26.874000128,32.75,3500.0,40.0,4.0,8.1875
2024-05-18 10:12:27.874000128,29.15,3500.0,40.0,4.0,7.2875
2024-05-18 10:12:28.874000128,26.0,3500.0,40.0,4.0,6.5
2024-05-18 10:12:29.874000128,26.24,3500.0,40.0,4.0,6.56
2024-05-18 10:12:30.874000128,26.28,3500.0,40.0,4.0,6.57
2024-05-18 10:12:31.874000128,32.87,3500.0,40.0,4.0,8.2175
2024-05-18 10:12:32.874000128,36.16,3500.0,40.0,4.0,9.04
2024-05-18 10:12:33.874000128,26.28,3500.0,40.0,4.0,6.57
2024-05-18 10:12:34.874000128,29.52,3500.0,40.0,4.0,7.38
2024-05-18 10:12:35.874000128,29.56,3500.0,40.0,4.0,7.39
2024-05-18 10:12:36.874000128,26.31098,3500.0,40.0,4.0,6.577745
2024-05-18 10:12:37.874000128,26.30098,3500.0,40.0,4.0,6.575245
2024-05-18 10:12:38.874000128,29.54,3500.0,40.0,4.0,7.385
2024-05-18 10:12:39.874000128,29.57,3500.0,40.0,4.0,7.3925
2024-05-18 10:12:40.874000128,32.84,3500.0,40.0,4.0,8.21
2024-05-18 10:12:41.874000128,26.29,3500.0,40.0,4.0,6.5725
2024-05-18 10:12:42.874000128,26.29,3500.0,40.0,4.0,6.5725
2024-05-18 10:12:43.874000128,26.29,3500.0,40.0,4.0,6.5725
2024-05-18 10:12:44.874000128,26.28,3500.0,40.0,4.0,6.57
2024-05-18 10:12:45.874000128,29.56,3500.0,40.0,4.0,7.39
2024-05-18 10:12:46.874000128,29.56,3500.0,40.0,4.0,7.39
2024-05-18 10:12:47.874000128,29.57,3500.0,40.0,4.0,7.3925
2024-05-18 10:12:48.874000128,26.29,3500.0,40.0,4.0,6.5725
2024-05-18 10:12:49.874000128,32.84,3500.0,40.0,4.0,8.21
2024-05-18 10:12:50.874000128,32.83,3500.0,40.0,4.0,8.2075
2024-05-18 10:12:51.874000128,24.37,3500.0,40.0,4.0,6.0925
2024-05-18 10:12:52.874000128,24.37,3500.0,40.0,4.0,6.0925
2024-05-18 10:12:53.874000128,27.59,3500.0,40.0,4.0,6.8975
2024-05-18 10:12:54.874000128,29.49,3500.0,40.0,4.0,7.3725
2024-05-18 10:12:55.874000128,32.32,3500.0,40.0,4.0,8.08
2024-05-18 10:12:56.874000128,32.17,3500.0,40.0,4.0,8.0425
2024-05-18 10:12:57.874000128,25.83,3500.0,40.0,4.0,6.4575
2024-05-18 10:12:58.874000128,26.0,3500.0,40.0,4.0,6.5
2024-05-18 10:12:59.874000128,26.23,3500.0,40.0,4.0,6.5575
2024-05-18 10:13:00.874000128,29.54,3500.0,40.0,4.0,7.385
2024-05-18 10:13:01.874000128,36.07,3500.0,40.0,4.0,9.0175
2024-05-18 10:13:02.874000128,36.04,3500.0,40.0,4.0,9.01
2024-05-18 10:13:03.874000128,26.24,3500.0,40.0,4.0,6.56
2024-05-18 10:13:04.874000128,26.21,3500.0,40.0,4.0,6.5525
2024-05-18 10:13:05.874000128,26.23,3500.0,40.0,4.0,6.5575
2024-05-18 10:13:06.874000128,29.51,3500.0,40.0,4.0,7.3775
2024-05-18 10:13:07.874000128,32.78,3500.0,40.0,4.0,8.195
2024-05-18 10:13:08.874000128,29.52,3500.0,40.0,4.0,7.38
2024-05-18 10:13:09.874000128,32.75,4000.0,5.0,4.0,8.1875
2024-05-18 10:13:10.874000128,32.75,4000.0,5.0,4.0,8.1875
2024-05-18 10:13:11.874000128,32.81,4000.0,5.0,4.0,8.2025
2024-05-18 10:13:12.874000128,29.53,4000.0,5.0,4.0,7.3825
2024-05-18 10:13:13.874000128,29.56,4000.0,5.0,4.0,7.39
2024-05-18 10:13:14.874000128,32.81,4000.0,5.0,4.0,8.2025
2024-05-18 10:13:15.874000128,28.92,4000.0,5.0,4.0,7.23
2024-05-18 10:13:16.874000128,21.42,4000.0,5.0,4.0,5.355
2024-05-18 10:13:17.874000128,16.193,4000.0,5.0,4.0,4.04825
2024-05-18 10:13:18.874000128,3.015,4000.0,5.0,4.0,0.75375
2024-05-18 10:13:19.874000128,3.134,4000.0,5.0,4.0,0.7835
2024-05-18 10:13:20.874000128,3.69,4000.0,5.0,4.0,0.9225
2024-05-18 10:13:21.874000128,3.763,4000.0,5.0,4.0,0.94075
2024-05-18 10:13:22.874000128,3.786,4000.0,5.0,4.0,0.9465
2024-05-18 10:13:23.874000128,3.85198,4000.0,5.0,4.0,0.962995
2024-05-18 10:13:24.874000128,3.80798,4000.0,5.0,4.0,0.951995
2024-05-18 10:13:25.874000128,3.799,4000.0,5.0,4.0,0.94975
2024-05-18 10:13:26.874000128,3.841,4000.0,5.0,4.0,0.96025
2024-05-18 10:13:27.874000128,3.841,4000.0,5.0,4.0,0.96025
2024-05-18 10:13:28.874000128,3.898,4000.0,5.0,4.0,0.9745
2024-05-18 10:13:29.874000128,3.898,4000.0,5.0,4.0,0.9745
2024-05-18 10:13:30.874000128,3.78,4000.0,5.0,4.0,0.945
2024-05-18 10:13:31.874000128,3.78,4000.0,5.0,4.0,0.945
2024-05-18 10:13:32.874000128,3.973,4000.0,5.0,4.0,0.99325
2024-05-18 10:13:33.874000128,3.973,4000.0,5.0,4.0,0.99325
2024-05-18 10:13:34.874000128,3.919,4000.0,5.0,4.0,0.97975
2024-05-18 10:13:35.874000128,3.919,4000.0,5.0,4.0,0.97975
2024-05-18 10:13:36.874000128,3.666,4000.0,5.0,4.0,0.9165
2024-05-18 10:13:37.874000128,3.666,4000.0,5.0,4.0,0.9165
2024-05-18 10:13:38.874000128,4.086,4000.0,5.0,4.0,1.0215
2024-05-18 10:13:39.874000128,3.995,4000.0,5.0,4.0,0.99875
2024-05-18 10:13:40.874000128,4.062,4000.0,5.0,4.0,1.0155
2024-05-18 10:13:41.874000128,4.164,4000.0,5.0,4.0,1.041
2024-05-18 10:13:42.874000128,4.173,4000.0,5.0,4.0,1.04325
2024-05-18 10:13:43.874000128,4.195,4000.0,5.0,4.0,1.04875
2024-05-18 10:13:44.874000128,4.271,4000.0,5.0,4.0,1.06775
2024-05-18 10:13:45.874000128,4.141,4000.0,5.0,4.0,1.03525
2024-05-18 10:13:46.874000128,3.862,4000.0,5.0,4.0,0.9655
2024-05-18 10:13:47.874000128,3.817,4000.0,5.0,4.0,0.95425
2024-05-18 10:13:48.874000128,3.495,4000.0,5.0,4.0,0.87375
2024-05-18 10:13:49.874000128,3.495,4000.0,5.0,4.0,0.87375
2024-05-18 10:13:50.874000128,3.735,4000.0,5.0,4.0,0.93375
2024-05-18 10:13:51.874000128,3.586,4000.0,5.0,4.0,0.8965
2024-05-18 10:13:52.874000128,4.18,4000.0,5.0,4.0,1.045
2024-05-18 10:13:53.874000128,4.19698,4000.0,5.0,4.0,1.049245
2024-05-18 10:13:54.874000128,3.83998,4000.0,5.0,4.0,0.959995
2024-05-18 10:13:55.874000128,4.008,4000.0,5.0,4.0,1.002
2024-05-18 10:13:56.874000128,4.109,4000.0,5.0,4.0,1.02725
2024-05-18 10:13:57.874000128,4.237,4000.0,5.0,4.0,1.05925
2024-05-18 10:13:58.874000128,4.136979999999999,4000.0,5.0,4.0,1.0342449999999999
2024-05-18 10:13:59.874000128,4.08798,4000.0,5.0,4.0,1.021995
2024-05-18 10:14:00.874000128,4.20698,4000.0,5.0,4.0,1.051745
2024-05-18 10:14:01.874000128,3.55698,4000.0,5.0,4.0,0.889245
2024-05-18 10:14:02.874000128,3.99198,4000.0,5.0,4.0,0.997995
2024-05-18 10:14:03.874000128,4.307,4000.0,5.0,4.0,1.07675
2024-05-18 10:14:04.874000128,4.313,4000.0,5.0,4.0,1.07825
2024-05-18 10:14:05.874000128,4.139,4000.0,5.0,4.0,1.03475
2024-05-18 10:14:06.874000128,4.1,4000.0,5.0,4.0,1.025
2024-05-18 10:14:07.874000128,4.082,4000.0,5.0,4.0,1.0205
2024-05-18 10:14:08.874000128,4.082,4000.0,5.0,4.0,1.0205
2024-05-18 10:14:09.874000128,3.677,4000.0,5.0,4.0,0.91925
2024-05-18 10:14:10.874000128,3.665,4000.0,5.0,4.0,0.91625
2024-05-18 10:14:11.874000128,3.971,4000.0,5.0,4.0,0.99275
2024-05-18 10:14:12.874000128,3.943,4000.0,5.0,4.0,0.98575
2024-05-18 10:14:13.874000128,3.751,4000.0,5.0,4.0,0.93775
2024-05-18 10:14:14.874000128,3.933,4000.0,5.0,4.0,0.98325
2024-05-18 10:14:15.874000128,3.894,4000.0,5.0,4.0,0.9735
2024-05-18 10:14:16.874000128,4.007,4000.0,10.0,4.0,1.00175
2024-05-18 10:14:17.874000128,4.306,4000.0,10.0,4.0,1.0765
2024-05-18 10:14:18.874000128,4.249,4000.0,10.0,4.0,1.06225
2024-05-18 10:14:19.874000128,4.289,4000.0,10.0,4.0,1.07225
2024-05-18 10:14:20.874000128,4.289,4000.0,10.0,4.0,1.07225
